transfer_type,from,to,value,symbol,tx_hash,len
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x9a6053c503108164248f6b51449d45265ac4ef55,30.0,USDT,0xeabb141cc124d47897354f5748c207f77fd1412acef4caaa17fdc943471c933f,20
IN,0xdfe1547ffb7dab34169ae76206e9c0e0593fbedf,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,1000.0,USDT,0x3157f931f2b9175e8154b553b5bfa7499d2df81c5ca21866f01e65ae95e3304e,22
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x690eac504778a2187eb2bbbf8c3d37de2584954e,291.8,USDT,0x5c2696445fc4e0a2fcf59bc873ed7064e8bc4a5f2513d0b5f6043f80e31dfd41,21
IN,0x3fa2df01a6298ba35ffb0df934ff2a542eda4224,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,200.0,USDT,0xec1ec2cce325a19a230912873e50cbca7a0ac0966b1621288d46d2079b3c5dd3,21
IN,0x730dee670a21f0ca7c3a86b225e33d6df559060e,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,300.74,USDT,0xf109f8b626ab4511976ef5f1c7e8ddbc6e7e557cc8e746d35c634e3dd23c5e87,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x0409bc6335cc35acc623e9abc41b737bd1b33ba1,51.0,USDT,0x8b2c42c9d106dcacda012b95b484ace98d801a21a5bf9b7e973694cdb62bf0eb,20
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x9a6053c503108164248f6b51449d45265ac4ef55,100.0,USDT,0x5f10221b67ffd40d56472698662634904bd75be0815e8a75858c0328eb632b89,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x75f3c8208318e070d365c1bc38d19843aafcf342,50.0,USDT,0x615a4ea7335f4bf44b5e8c6eb65295b09744f3dbf661df489c98e779fe34e299,20
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x3fb66a6ba4bc3fab35387b29e244e386ad5fbf1a,500.0,USDT,0x0c046a2ca144b4303b2083d7d7576c9dd985fc6bdc06001dc8f3c234890d1ded,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x1444c108809b973909a3f1e4e43febfb05aa4a09,100.0,USDT,0x38839371e245179b51df318becaa9da981b84347df3e04e02c2042ddd8ffd39a,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xe964ac8322b1aaaa04e6dd236407154e82334ac4,50.0,USDT,0x72db33f18957977443c36b08350b637544a671256cbf3184adc0555562e8be9d,20
IN,0xf65d899d0b78e674d10d5a6abb9e6b1298a05b01,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,100.0,USDT,0xe8c22b629d67bd8f5ce512df028b59943aacbb80c67044dde7698f0a9dfe6bac,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xf0da9350ceec35861f8cf954db7c05e8c67524a9,15.0,USDT,0x851f72c30e81a963a1b9843f3ae6913ebdc97fd44eb6ff26216342c974a3118c,20
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x63ad6d97985571d48a3ae96aefcd81e37c53eed7,400.0,USDT,0xf192c97e050a422848247aa0c72b398165099338ef3a56190db360ed3b95c93e,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xba8295fbb9e390558979921bcfbac09e9d4f3e00,500.0,USDT,0x07026e06fb8049fc11ce30d5769c29b9f444760d4f5987f763ad0bdfa7ac7f3f,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xba8295fbb9e390558979921bcfbac09e9d4f3e00,500.0,USDT,0xffc1b277d54080496d3e144c8514729aa39f4189821643fc874c6cd837b191a4,21
IN,0xbbb5a3829c29c8b49b82a8941447df645fadc8ac,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,2000.0,USDT,0x3f024c62cd4f249920a978a9d13dd63179cf5d2865dbcbabd2603d340c19c0d8,22
IN,0xe644e923809d210e649647aff4f24f939026ac82,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,69.0,USDT,0x06d14877c201fa99c0ce6a158c2aa876ebf5a4bcdb2b42846684ec81e2a3e363,20
IN,0x0ba9ca2841c37c46280a5130f4994b71fea4f9e3,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,218.781,USDT,0x8910068101ba65b86f154341ab9a07b1faf7b448daf1c0ff6a505d2f02373822,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xad37190cb0c0068ab2cb342011df0c4de7f718a8,400.0,USDT,0xfa7cb531cc3d7e81b8e50c2d59315300d9fa8802da9cc61762e79e68111d4fc1,21
IN,0x8894e0a0c962cb723c1976a4421c95949be2d4e3,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,100.71,USDT,0x7ef7b7a43a4e3da2bfaaa1ddab0e5b9ae867c0c61e9c2fbe517b665a4e8c054e,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x6ee79068e5c27112ae8cbd48cb94d3a1fab4ec8c,600.0,USDT,0x46d036daf05681b4700665539cf694f78c9599ca00c39e2e28355275bac21a24,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xf5cd548b9f65c16f73e872bdb724b9fa58c427d4,73.0,USDT,0x61d98226acbcb0684377c6befd5b4f95e9745739bda24cde4dae28b0c8ba8ffc,20
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xaffbfcf3cdc36853cc0b337d06d69b5c03c50dd2,100.0,USDT,0x28cb1954d479b093a33e3c78f544eba6f522824d0079453889c8e3522e1a1be7,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x37703f44e1fb60eb927bc96f89f698a9328e6ed6,14.0,USDT,0x2bdf18ac2dd884cc4104a50511140290dcbe5ab8bccac978edef67fa866d3788,20
IN,0x97fe478978590e2c49425f365bdbcc42306580c1,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,604.4,USDT,0x4d8b46070f3e2e18dbafc6887a9a1a9a3479afd2b4a673c8f0d0a187b0550a43,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xaf887b346467ab40b808191c756e0f3410a517af,5.0,USDT,0x778957a923dbf1b16e52d3f1675332e35019a23d5839ae2adfbfa6061b692107,19
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xb22c0a818ec93cbbd72b1a49fe0e9b7599adc6f8,1200.0,USDT,0xf0df4d2d30968a3aba7a3bec9ac613ce6cfb27fc33dee954beaba9a45a7ea59d,22
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xbd30b712be8735f066c81b942d2869f7f4803583,53.0,USDT,0x43a1725faf469cab211ddad7af63dee129c0362f15130c1f15d3b3c831ba316f,20
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xaa542ccf9ddc2c469a55a4894e99840e6e001bff,666.66,USDT,0x4be38127875bdfeb4ce59671c58cfb35515d843a431abcfa6f0ceaf1ca13dcba,21
IN,0xf1bec13865c6c0b69a633de7a34c2b4e71827450,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,601.0,USDT,0x2bfc6250e904a9c4c413113fc03dfa4a22385019cfa60c5f0e3014c3c8af2911,21
IN,0x7f743ab17de0e4275b511e4d94fb2c1a45acc9de,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,700.0,USDT,0x8419b15facfa4ea3a61d8be9266d3eadfacafe7cc9166623445dc60522a6e51e,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x1aaf08f41223a46f20c1f75ed667802db2d90d5b,388.0,USDT,0x36975ef5417f5beea04dad03669e42718e9ae4116ebc99b7ba904bf2f1b167ce,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x014cd7778b61a0b9e00becbc9789e574bd78d482,228.0,USDT,0x0849ea6e0d7af26d978aec5cbbe4bdc24c7500a70861fb5f05136b00a07e7971,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x1aaf08f41223a46f20c1f75ed667802db2d90d5b,414.8,USDT,0x9008a28f6bfc43c8653f526a17b56bd57ffa50111b833ad0bfb3d4a03d06b735,21
IN,0xbbb5a3829c29c8b49b82a8941447df645fadc8ac,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,2000.0,USDT,0xcc48c51c555f088c21489a75cf50b3f49bff4cd3621e3e2db90459d16ad8d4dc,22
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xe4fa63db19b559353e55a600fd0eec425efe55e8,1483.6,USDT,0xce17da82a190932c7334c55b51bd862649a4a20a2a2c398352ad8f447e9110e6,22
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x330216682ec2194940c87acf718f683048eca34b,20.0,USDT,0xc8e0577ed85c4c85023432221d4559394cc9bd3f91a963d2ee474f60300d7dfa,20
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x159b702f1cda64811b0b786701262bdc3a61690a,58.5,USDT,0xbcf5054a31f300316ef5c9a02b95e8283d65573a0d800b8d3e92aa97bcc9fd1b,20
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x1aaf08f41223a46f20c1f75ed667802db2d90d5b,1185.2,USDT,0xe1e780bb2135a7b44e0ff814148cfc7f40af1bdca4caf2c090cb2ee4e7ca3e56,22
IN,0x34cff7eb63d7f42e673f8f281138371968132572,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,2200.0,USDT,0x3ba50ad66f34d38aa1f18875922a5d4520a9291f21096972b93cca308c2ab342,22
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x8302781fecf1ad43eebe00866824b2d000888533,240.0,USDT,0x8bd2378f75fd3af02ebd33400962653b857d0ed4d8fee36cf98cb52a991ac656,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x36d45502230e93a0a4dddb99e550492f0f63ea2b,100.0,USDT,0x78b30b6da5da2eca0c977f76c4734014a957b089b75b15732204b17aff062e92,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xdd926fbefa869651c88567af9dc7816811e086e5,100.0,USDT,0x861711902e11614dcf5b27833da23c556baad08cf9ea0dc0cb1cbb8295235bbb,21
IN,0x16980a97eb0f21054d5e73996c0117e75ae615cb,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,80.0,USDT,0xd96965f2da6006538a7cd93bb99a3959dd1ed42b32b8dd59e5678f97af7e9edc,20
IN,0x5839cb5dec5b12c62744c79fcccc4b6d0930fb07,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,195.0,USDT,0xc2c185587fcb1c378897e5650da9d19773eede158fcfc01f0082c6d55f0c270d,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xfa52f15c4e0b282b47d51b8eef6d15d830e7b5e9,43.5,USDT,0x85dacc80dc9e124fdcc6f83f383e0bbe9b406ca0d9f9f06383330ea61cae9392,20
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x0b920144c386959be49736ddfb46fc97019edc94,500.0,USDT,0x013abda8739f662dcd2905e23314f918a866cf295cfa3e9c8810cc5dd23704e1,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xb2b6d312376fbc20e83fc942acdbf7fc4b535df1,600.0,USDT,0x505b776a5d2e85ed5a5bb9b4cc6173859cf30a468fb9ce9dfbe9fcf99fcc9bfb,21
IN,0x3a420033c7bb004a45af5bd76cc140d590b7f834,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,53.0,USDT,0x9b3db4ba064be1b8b58a05ab809ebe6a68a2e9844924c15b3348167218936927,20
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xae231b48f936d427fb8f39045b9ed866ac53c70d,200.0,USDT,0x2eed7c8fe73f49c9a013626f9b76270dc37a0de89d79f180bc4ee769d0eba48a,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xae231b48f936d427fb8f39045b9ed866ac53c70d,700.0,USDT,0x03c4547acc9b16bb9e7e144dbe028982cf40f18251deaf1ab3c92538bbd19f79,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xf1bec13865c6c0b69a633de7a34c2b4e71827450,600.0,USDT,0x3322dbf192a2696f9e718f0dff1430a7870643d61ab5c6d0062344ca5cd2f6b6,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xcdff69738d3e23ddd232f3573c11bd8f39da683a,310.0,USDT,0x5c62f270b42b90543b6eeb97580648b2375acf160332fa46fe6923f2b7254171,21
IN,0xd59578f1ba650e547fd45371b40af29b2a4297bd,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,540.0,USDT,0xb350f26c6d1a91c186e8873a29d68fe065ffdecb1f5a33c6ac97b32a3f1b7aff,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x16b9a82891338f9ba80e2d6970fdda79d1eb0dae,318.39697441,USDT,0x9da1cb49acee374683b132f2da95bae313402d1e733c96cf344d2d6c74ab3c6b,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x44a4964753b85ff93d7e87d8a7c82bf4c42de088,291.8,USDT,0xcf44261239d5f95adf1c57bef5f9d02bf4361d2527a9148504397c3dd14ee2d4,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x62f34b2ad425aad2b414ea9006e43899040cdca2,20.0,USDT,0xbb74e98ff271c9b9b89d2313e41e11ecf509ce178eba83588932b50d75d3af14,20
IN,0xe3164706acc4623b8289f7f7c0445ce0e08af3bc,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,1042.0,USDT,0x447f14995b04ba0b4dbbdcab08869542c0f590eddd2197b4749a8a3f46ac4d76,22
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x3e348ed95436d0e21e033b5c54b090d6b94e1050,338.23,USDT,0xa6133b5bcc199e74be23294d306e3fbf6ba1584b84f1222afff3bab43d782e82,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x16b9a82891338f9ba80e2d6970fdda79d1eb0dae,316.21255263,USDT,0x72aff646c4702ea267cdbdf6301d3ccb50cd29217fd9004004e545c610f2874c,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xddaaff8981d2bd3f788ec7d3cf553796f0c9f561,43.0,USDT,0x26c1aa1d89aa275daad1e4e360626873334bbc33d106dcad255120064788d527,20
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x5efd59a3c5af0a7efd5767e13e6592ac172f0306,1000.0,USDT,0xad5970f31ad1d39e0f6b40f63caecdf6ee3f0aeb80db55e3012b1560f1abf471,22
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x4a1fe83855fba2852c9811ccdb18f5df8e61dfb2,50.0,USDT,0xdb633317a0fb0d3dfb5ff8d77f562ba2ff2f9aed05e133a665f331dd5eb75a0e,20
IN,0xd6a52ff5a163028a9782bf8969debf9ce5ad1417,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,153.0,USDT,0x8f11b24a63603f1c225317736636254338791ed14637116b034e66365ba3217b,21
IN,0x8c25fb3876cc61df30f81d5f534fd7636434a68e,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,1549.0,USDT,0xc900d991548cd85a8e097537ccf5a8530e2ab6ae5d8bd0e06f38f0d54c776432,22
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x7de16fc9d3d59eaf17e52d9d16cc707bfe2e0667,147.0,USDT,0x5de4c52dca0d1fe4f588bdc06a5884a4e63df9fe99066295ca90f519154e1288,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x2cf3154cf1221e65c696f7d8297fc3fa4d769720,5.3,USDT,0xa482629a9c0b404d17284c7981bed030a97d50b68d7d439286c6144f3a7ae2f1,19
IN,0x99c158b9447b0196e042a99ca37bf2ffcae2523e,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,70.0,USDT,0xb9e5c7e00b97f41322878b6182f87458ab0079aa0bb8aef6b552810c87758dd6,20
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x16b9a82891338f9ba80e2d6970fdda79d1eb0dae,159.13917076,USDT,0xd24513cacd61d99e38f23329a3bdaa654792ad5584e8b5cfc2ad2d8a1d37f66e,21
IN,0xf1bec13865c6c0b69a633de7a34c2b4e71827450,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,151.0,USDT,0xa89ee01d129f4e6b724f61d851b28bf95b7c4773066f95716f138df84acb887e,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xae2eed0612446c0947803d1b49ebf3cd8fb98fff,100.0,USDT,0x9c5d1472ccde1c065ca5df72c70a6c497b9aec3c379b634f357e2571be233d6c,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x8785c089e7dd0ec6483fd77436d001e52e0a0edf,2963.0,USDT,0x32f9b778c04b1f4060a10d9c41380797f6c246f2726faf43dc8acb925ab821ca,22
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xaae1b6ef53bb45684bb753317223c32cee5045da,25.7,USDT,0x4c2f1c1c2ce152c081c7ed3df7c05ad2dee35b4e92dd1bae95e6b9914c7c879a,20
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xeca6dbae27506327025ee090b341ffefd3f29061,488.88,USDT,0x39f514eec0826ed0ce9029611967b074a1d788d22a65e724fae40505df99b664,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x20a959de5a2c9023a42ae13e1da1c7c136bdf109,147.0,USDT,0x6ffe7f1e342b7460b64ed856bdc5320a78f99270d6cf83b27da34252427ba650,21
IN,0xe3164706acc4623b8289f7f7c0445ce0e08af3bc,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,2900.3678677,USDT,0xe24365ce66093fdb9259f638e98cf7b4d9c6cf989f1ac60e8eb20c358dc8d61e,22
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xae231b48f936d427fb8f39045b9ed866ac53c70d,1000.0,USDT,0xefe0ee04e0c91c2746889ec254434a21c26d2ac5b54eedadea5a1201f9e2f5e6,22
IN,0x36feb44bab0bda0f89fe9601af06a20919d59daa,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,72.0,USDT,0x6a1187bae2bc59edbd0ef5078a147c9d29675d90593b622f17bcd9d825578460,20
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x541168bbc3e439a68e448339cb9a7e3e25078fed,20.0,USDT,0x0c2acca42b6aa13214287dbe4a9dcc5595cb2b84dd801c7c6a8c03fa031f858f,20
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x62f34b2ad425aad2b414ea9006e43899040cdca2,60.0,USDT,0xd9546fbca82df8ba55767318b2b3865bc22153fd06158fd67c732cef63186d41,20
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x5c85ca55cdd6ac857fe63a3fbc0627a6117a8f0d,500.0,USDT,0x80b928871a2373e65bdd754c72d5c6e86199257ae4ef610524f3fef0023640f3,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xbbb5a3829c29c8b49b82a8941447df645fadc8ac,3002.0,USDT,0xf6b18ce5259bca319737a60d860bff232a100ef6888e12fb8df150cdfe15271f,22
IN,0xa4d2464a4e1f3cab1fbf9f57516552dc4453bfae,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,846.0,USDT,0x796bcfd5789cb53992de7445e66f3ea2ccaeaf983ca69565d58df6b418f5a27b,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x5efd59a3c5af0a7efd5767e13e6592ac172f0306,1500.0,USDT,0xdb706c524747e0f2be438eaad3244955060277e943f370c2cb753f7ecc3d987d,22
IN,0x8894e0a0c962cb723c1976a4421c95949be2d4e3,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,8835.39,USDT,0xdd2be0466c7402a0cf7f71ad04adce85d3a032eda37f50bb065d74425bd8c14b,22
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xe1337dba2994498f73c41a0a268e5a1592029fae,50.0,USDT,0xb4324b9501eca126a9859cd0014ead3c9ca5b3ad95c25326490780955c142bb0,20
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xb6e001d54654392b99f1ac0e1f6011bd2136e45d,501.5,USDT,0xf6a0abf9271537ebfece82142aee57d120322a76f4c235cfbbf5d3d52804b6df,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x631f856086d1c9d0d28524f023e525999a8e98f1,2400.0,USDT,0x6d67ddbdabce056dca584eaf8dfd938b47c2040e7740cd9f45892c24585bf0c9,22
IN,0x6021e8b39cb92cfc315d952cf9deb2d02a6782ec,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,2432.0,USDT,0xa1a8355e03bfee7ed607826a85c0afa2c3b00cfed8e7f4d2c47857fd55dc5077,22
IN,0x30ad9e805586bb54827e809e7c2045488ac78e56,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,26.0,USDT,0xfdb7557b6c326b3092bae7b9da77d0108cb179c92e90cfa925370d27cf014b33,20
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xdfe1547ffb7dab34169ae76206e9c0e0593fbedf,1000.0,USDT,0x1c47a9977edc7436ad4f981d8aa384df00beb21c317734b19d79e0570c8a13a1,22
IN,0x5efd59a3c5af0a7efd5767e13e6592ac172f0306,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,1500.0,USDT,0x2afe88729cf0818369eb53a5e6bb4c96f688dcc685c53536fbc81236e4e2f09d,22
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x574e6d6775e844f72a36013fd2260059c9fd177d,1462.0,USDT,0xb1ed6c3a41a3669289282332f28397791145512fa695dadb54985f3c41f1415a,22
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x986bdd20e166282117b930e428c625a9c14fc6f5,25.0,USDT,0x4311cf14069d29caca4a6692d1891269e7d07dd8a99b7371f4516f790f158c44,20
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x6a418a6da7a58bc3be6a7742a40c301392cca19a,4000.0,USDT,0x92e9b83d5a086cca3491e325896f22c01af739dfc0472f9b49e7a7b467d7c44d,22
IN,0xb6b090e12c97255e5a6b434fbefa1d76db300d93,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,49.5,USDT,0x82212dbd194404781d30a79f266f5e2f90500a32eb5225e200a6704ef9e0fe70,20
IN,0xbbb5a3829c29c8b49b82a8941447df645fadc8ac,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,3000.0,USDT,0x0db09c260bfbd1ba5b242046bdc1b23b76830b111e5050acda3f44c36c50a26f,22
IN,0xb6b090e12c97255e5a6b434fbefa1d76db300d93,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,1000.0,USDT,0x7ebf7c5280aae9b61e97f321531fbd6f294c3f2c6d065b1f6ee68c5b020a9b52,22
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x6a418a6da7a58bc3be6a7742a40c301392cca19a,2963.0,USDT,0x61e9bcfd9afdb77da9041629d98b254bbf36b7513302db9d7194c01504ba1c9f,22
IN,0x0f4bbf4e890ad4a199b51567a0bd230bdcf044af,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,120.0,USDT,0x114ad0af2db825f17d1e8867215bd7a5f3853fca1caa051224bb509a43442204,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xae231b48f936d427fb8f39045b9ed866ac53c70d,500.0,USDT,0x4de0ef20c66ef9830092b0fb89dae20de3da04f7751e02277768e1d454702949,21
IN,0x00fd20fda266c27dcd6aeb6390417a8cfe38d4f0,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,78.0,USDT,0xd9daf2ceed87905b3689fa8cd950fc6b9426c5f1a2abbd3f701deba79580e66c,20
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x459f1c2bf56119a653eb6462ecc277a62d82f9cb,292.0,USDT,0x008b09a295b917174610c872fa3a1ee2aba622bb2d264d10226c83c9af088281,21
IN,0x0526e23f6280896ede0e0658dbaf22c60dbbf7d9,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,465.0,USDT,0x9e11418a5166b89cfb8298dfd25361250c1de8ab7066787c74caa8caa8d1dab6,21
IN,0x4dd24d7adaa1c61c885ec0845250c0f0602998f0,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,135.0,USDT,0x9322b2ebfc643e2ff830e14716da76e770ff801963b2727b6178a7b0e6f34d39,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xdd926fbefa869651c88567af9dc7816811e086e5,200.0,USDT,0x5bbc834f632dad8eacaa6019e0873483cdda3b2feeed15901650b7ad3a6e5f5a,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x6a418a6da7a58bc3be6a7742a40c301392cca19a,117.6,USDT,0x971074b2ee9ef97b2fd0fd341cd082f86110f55fa83340ab66273a7e8b83c786,21
IN,0x9242297cb814caf301f7ce5deb79b9ced3c8eb1b,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,1800.0,USDT,0x4f8a564a537cc3beffbc6a6c2b400a40527a8c2a99103ec5a9d793ca064910cc,22
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x7d832db036da96a1bb26012c4cc3c0707bc3c845,50.0,USDT,0xd1d3bcdd24dafa62efdf7daca7f356673b22f5866db3c015d69c6943ef16f00c,20
IN,0xe40b7f473039869497b339822dfe3d6adfcdd781,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,200.0,USDT,0xd92e28b051b843d29020abe0297514113f6b1da2eaee502ae57915974f83d277,21
IN,0xb926010f6ea08c5a32969d7ae07a492130d5d166,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,35.0,USDT,0x0cb2407d00c445df05f874bdd989f448748303b2c2e1f4a68849f8b11035a5a6,20
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x94fc84e40b044f018ecf2fa66b946e00db4e22e0,1481.5,USDT,0x902f3f988aa51f45656c3a9545dafaa0564f650b6d9539eecb26819b1950ca80,22
IN,0x1df4921990288c9a4649ed634940b8261363dd34,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,1000.0,USDT,0xb541423bec6072f47eaff37c3f260fb7b6fdd9866b0e4aae8d103297359471bf,22
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x94c9f4c90701fd257fe313aaff490bb102f12c68,10.0,USDT,0x642cb7943a953603da8ad2860020736a2bb6977e85bfc44ee0419287abfcb05f,20
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x68f3300f59c6fa63e846fc13b5fb503af8160915,746.2,USDT,0xd3a4c03d5da86c665f6e7a7b2f8162d811a87afe187a03a3815db0c9ed7eff01,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x94c9f4c90701fd257fe313aaff490bb102f12c68,20.0,USDT,0xfd787bb3bbe15f1c9794cdc91be15c298ce37e259298c88874d4da4026cb05c9,20
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xbbb5a3829c29c8b49b82a8941447df645fadc8ac,665.0,USDT,0x6136fbc25a852d2707f2f0684706ebf3e4a54d86ef34563d5c4896f22fb8d9a9,21
