from,to,value,count
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x664838c32cef9589af6d3d72ce29b72838dea39e,150.0,2
0xb913277b5e2ce469ca3f385b5ab7e6e4adb38daf,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,150.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x6269a40c9255fa688823e3b38a1fc3a93f1a2664,150.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xaae95df6fde9df8dcbaccf0457b3221d1e037e3d,150.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x32dbd871d2ebd6ec57fb7b42f10183517b995bce,150.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xff238146b065f7e0cba9b3a3a98b20cffba5f31a,150.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x0fd63e5400c07417a520b2f57210555045368b7a,150.0,1
0x46b81fe0c0e449b4b6ba5aeed92c0253b706a5cc,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,150.0,1
0x2877b610703fc4ccf481b498bb86d515bd2362bc,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,149.8,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x036548fff2b4d5125c62ad6ee52b4b0b668eae65,149.6,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xd2bff794d43d407644c45506cfa7ae7b045fdf8d,149.3,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x96a7060a3f36627f9602153f882c97e49324e2e7,149.3,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x1b4fe11c20d054b2053cc378add38948d96d8563,149.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x37006b76ea02e8a18dd1e51d0b490c5f3f9ad7a6,149.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x7596205463417e4c3df11d84afb76e780d733dc7,149.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xacca93e095d6ba5cf7386b6f6325b0a783a0ff0e,149.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x1ab97b27df2fd6dbdf8e77991a8883964a55131c,148.5,2
0xa111d8edb502b97ae3b39cffa33fd273b40d4e00,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,148.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x4b9d9869691ae848f17bce49add0867f572458ad,148.0,1
0x3a420033c7bb004a45af5bd76cc140d590b7f834,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,148.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xd697c5bead9111a7fdb417f5a8a005e69d1dfc5b,148.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x4a4fdce0ea36a1bcd62435f2e8ad87697bab4807,147.7,1
0xf79bcb55b8505618cfadb636fb665e6be2ed8f1e,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,147.40431792,4
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x1b99693ee2dbc146fe28ee62ebdffa96033204b4,147.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x2d9cf77473b13c8a3e69bd42db8a814c7bbc1c09,147.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x14d911309884b58264966c5c2f3be68af4f1bed8,147.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xc96cb72918d4e36bb2471eff11b9d389d5302c84,147.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xb9292a2180b743f3515f771faaf014d71d526955,147.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x49ff99cdffaf759b6b4ad18de2fa91702245df3b,147.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xf173322c55b4484ff9b2885f19e14cdc135bb7e8,147.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x43fd2995bd2609bf5c28b6d2b758aad1656839f0,147.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xd0b1e90a3a221e88386ff81a98429a947a11d53c,147.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xa87c4f9f907813bc5efa8d906e48c8a90fc2e181,147.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x6c737b64796bdca6fa5d1734740d12ea94fe4f2f,147.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x5ab8651b3a7d02e51bec71ac2917144cfa0fdfc8,147.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x4448db485b2579cdc06e200d98346d0ca904cd5e,147.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x59d4192e8f28d09aa3b00b9a60aa1e7793d2870b,146.6,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x236ac288d9c5f646f6695492cc5cddcffb357c4e,146.4,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x94a2cee21b1fb3ebd806f04fc42702b9097e3b81,146.2,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x13ef1e0774d4ac2b71e222be368112a51f60d80c,146.2,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xa0366bf4b4d7c9523db2c5721e848bdf959199b9,146.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x8d20e706223b4b7400d55045df70e6e2a1023e34,146.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x254cd8ad65949aab509ef202d1d1e20c6807a86a,146.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xda38842de38a27f59692a8ef8a019ec64421afeb,146.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xebcfd972df23b2734d40159ada59beee276bb312,146.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x2ae71943db35e8c7e1bfecaba57e8269a67cad61,146.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xb524ee88aa81e7baf7d7386eeb6e54a9224e6573,146.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x8e7518951578843e12697f7e2f3b16728df26632,146.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x900087c78a08571816ef54d3ea31b6a1c857ca81,145.8,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x38585ee2efd6bf642296044d218128dda892a4d3,145.52,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x9a6f4d2850637bb608e099d5319031db1987cd7a,145.5,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x0abffac430513f2573e1c513141509fc7c95559c,145.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x08628c3ecc89a00faeb0703b329b4c3d1c73f6e5,145.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xd7d5e5704f0def92320d009d42ed94dadf7c730b,145.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x7ed29277466a746768e4cbf39c08316949299113,145.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xeec98a7e57903e1fba651708a574297a571246ed,145.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x524ab108bea50b89286f1dfc210b3c88cef59305,145.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xb03517c4931441c039f0bb097a0644230e636a6c,145.0,4
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x31d5178b91b3e2e364ed2052cba60403aaa305ad,145.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x6ec743cc35eeb781c8478120f286638f8598d298,144.11,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x088bbb9338080e2c21927ad56d18f4b584c89566,144.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xb90fe82b18bbc8d562021c624fb6f041887ba80d,144.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x34523a462aef974a6539987dd8c2fdb0f071e51b,144.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x3cf5ac26452fb3f665a2c931e7def7ea704b60e9,144.0,1
0xc500ebf1c422c63fe43c0d0723ca04f9b536d9b2,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,144.0,1
0xe9197d4563396821374dd59d3861c38b57d25da1,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,144.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xb22220ac7c0502045a680a908ac49e2d36c3734b,143.7,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xa56ec6e070e0ea08bb7b7edcf4e3c1552dd36e87,143.5,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xc83529080ff2ed84587e19de572203c4159066ad,143.5,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x4fd306a7d00aca1ad1bde1925c40bf92167b1f1c,143.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x78f13c0550f14d60287bcd4ab491818f03ba1125,142.6,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xeaf1f517cc5e6d824b885dc073b3fddf470c5752,142.3,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xad52c2681c23b2d134e6b87e08cadf913bd5214d,142.3,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x094dc25dcbe07694d24b669af4f394669aabb829,142.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x91f8ac7d1de01678c51d4428d68f143e41939b04,142.0,1
0x4e074fad5028696a313327cf224216d7518e0c86,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,142.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x0fed07c87b3ea1a7a604ee25711375b031132e94,142.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xffde066c15772836239dfa076ddf96cfca6fbe8f,142.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x46edf5d21591e24b23c37fb89c6541cdb513ef16,141.8,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xc2ba77aa306c382086d5e09820fb1dbac4ed6dda,141.4,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x6242b090b8fee615314c7d99f30a5e846f891b5c,140.9,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x68db78f9c796d6fd2339d644fa471fd15249b3f2,140.9,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x19cdd4241dc60248b611bfdf5a88bbf94cb44807,140.9,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x7c917675448b775f5ec2aced8b9aea8e395d1871,140.5,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xd66303291cae2613c478bfb6c81964c650caa11a,140.14,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x764b0ba56bbf0286fb2b2ff00037d969c95ec557,140.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x5e64d83a3fec1d8f56a3fd31afea15422313bd10,140.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x5c7c92bcdd2849441c1bd1fdb01a81e72c847efd,140.0,1
0x4e3c6698ed2399e5f2bfd85935e75be240d59012,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,140.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x5b045e1303ddcead3f9381a71ad0caf77759e2b8,140.0,2
0x9ff3e567c1dbfd5b759c2df855d44a19cf463ca1,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,140.0,2
0x28fe6e9b7cb00845e206fea65b4c227275051adb,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,140.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xa0f2628f448c8d5d99ec6fbf5186a786ac4991f7,140.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xd908b430f23ce31131134a4b69118623f2361820,140.0,3
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xa79a34a73f26f10284bfc7ba3da600896a6431cf,139.8,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x35a203d9013e1b6746fad47e343af00cd88265fa,139.5,1
0xc826b4f406cf4b249c0d5af878eadf1ef057fe84,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,139.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x37fb53acbc56f3bc60a92e9c506df28734cfd3fc,139.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x16462b3f5714262c059eef11baacd6be21d553ae,139.0,1
0x0612199d9f961b0d7d3f377f71b9061d3a2eee6a,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,139.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xa8de4e7e77afadf9309dd16cb95598608fad6768,138.5,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xfd6c44fec01f8163e553ebde3296d0f1ad807571,138.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x7ef6af73d7a6cf4c190a1a8d7d474cd7d9d54622,137.9,2
0xe6ec8b7b6c63374a983da659bd338249215c3609,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,137.8,1
0xe7152b915126fc205a110250422d449dfc7a8f78,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,137.773787,1
0x9c0f8d33d0345d83d73ad64bf20173a4c718f7dc,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,137.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x253b8d5d9f2a8c3945a5592fd6b6df2d20ca41bf,136.7,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x92c1e7ad56bf356f0b1dcc68b031419d0c0911b1,136.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xc37802bc21218581817898d54a4d9dfd8e8ebaa0,136.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x420c28ebee58b980fe6ce79842ac3dce55ce3201,136.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x52d9b3f496dd6b19f979d6df26b2b3185bd98f78,135.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xd3c05586436a614bbb6ae7dee5c7adab4c6e72e4,135.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x062d5d8f5bdb0f0f475dd6671c3e462175f05b06,135.0,1
0x8dead6d6740b3f7b089e81f86539edab1c9251b7,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,135.0,3
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xfe7972f60acf0751b682b9f4e2c41caa4db43dc7,135.0,1
0xb43ddada7a1236ff79edca756fb279bb990e0664,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,135.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x7446e14ab2b85c83f5b8bed567382f45d7178094,135.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xcb52146eb0981c09282a5f525985ec4508d67a6b,135.0,3
0x40899ea4cd5b8a2620ec5257b75a79cec0b84037,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,134.0,1
0xb98b1ac00ba9749400dfb2be101b1232dfa3e552,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,134.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x0db9f7d79cd65a4cdc89817dc08b44e5ed758f67,134.0,1
0x9f437b4d048409322ca13d943eb21821e60c5a20,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,133.2,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xd0ecefb5992e732ae46a1e319da27b5024478e10,133.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x250ec53ae73cd66c8ecc4907313180342dd6c616,133.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xc2c8d5d68d468e24c17eb0ab97274332550231ef,133.0,1
0xf25cb144bae4ae17e1f8967bcae113b396150b17,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,133.0,1
0x7270a57407ca66bedfc0ffd3a4e040b10e8be895,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,132.2,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xfdd85ca95d8c401f7c46f05232aa4b778ab9d569,132.0,3
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xa25ada3902140b9d09291b99a91f245b0299eff9,132.0,7
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x1c3bbfb702ea2ceaaa6cde9b25e5d0a0a4e6b582,131.4,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xeef212e3f85a9f292531e96c08ed813cf5b99348,131.4,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x3d468f82a2504d19c308a5217f5ac65e095cefde,131.4,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x2c330e2c99c8f7ce34a93de6a6d1ad7598aefb6b,131.4,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xa5fccf87c06aec767eb4e1c63e92103ad15886c6,131.4,1
0x7fdb6974db08554f0da3b1523d4420294e341dbf,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,131.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x9b08132685decfc0c6458c996f9e66245382981d,131.0,2
0xf2dd4c58c46d1797acaed7ad2520299372d30d06,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,131.0,1
0x29dd5a94023a3a2cfed75b4cae4c07704847490d,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,130.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x0b4ec8b325d2b6ddddca9d59a57e2ef3bd0f05e4,130.0,3
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x2298f5b89760031b9d42f47c49c1761c0eca3b86,130.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x91450530800feb552b714e8875e5c9571f397ec9,130.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x1c7cba89807aa0c5af932cb4c9e7ed7ce5c1d3a4,130.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x2fb1c222137aa076c1abeb5be9f9babc87ba9098,130.0,2
0xdf9945d9bb4205aa887827e1b0eaf2013963b001,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,130.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x3274fe80872f27f350cc9d5a9415ca85846f93fa,130.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x29dd5a94023a3a2cfed75b4cae4c07704847490d,130.0,1
0x4a28908c61c69b07de20ff2b9fdbfca574b8a71d,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,130.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x2832d0cd51fb4e8853a724083b15e7ac41dc0864,130.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x4a42d0150c009ca1bf8ccb2a373c6e131866d6bc,130.0,5
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x3a5a92512b3e8a6818a0c22fbdf681c693a6752f,130.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x068d3ac4a7b196aa28b38f347506e08a77df69ef,130.0,3
0xc82c307f9a6aac918fdbd1b5ad50ffa1306783ab,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,128.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x23492c6c50230afa99400ceeec326faace40b493,127.0,2
0x31fcf05b45f04e459a30bf853c37c948808dc0f0,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,127.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x628ff87a65d7f1e4ce800da3b0104e1afeb670be,126.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xf6c2a3e712aac939f63391495b6c2d3c86285728,125.0,3
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x56fab3308c7082d4068a42f55919e459acc2817f,125.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x8875f84a36e28528ff2cd5a0b0fb8feff17393f3,125.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x8614147c6edf04352dbe23db4634e688f905a0c5,125.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xdbb571c0f8b4f80913f7e59b678e6d24f3a0761b,125.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x6c018bce5436beb42cfdb9483f63afaa6b8b110f,124.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x3dc343463b1bbb94cf6d778eaa8eb775c0ec2978,124.0,1
0xfae9f3ac18fe2dd4cbba85540956a75636ebac40,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,123.83729128,1
0x02a3fb0d120e9589cf8e5b14f9790a819c5f5491,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,123.78892324,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xe5e29d5291eb6ae7427fd8cce18419b4698fba47,123.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xb21669f543cf4f26ef17c34d40df403782f1e0f0,123.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x1e37c59d6f70b57c48f20705884ed11666db6159,122.5,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x472760ab10219b4e07fa8a3618399d86a0eae7c9,122.1,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x5a79a931bfb6f4147772952c21d70a55c81a37e8,122.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x7a6f42ed008dbfd5e033234687d1f81cda02514c,122.0,1
0x972323583fddc60763add04ad53adf8fdd683ea4,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,122.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xd82551d444a9270d9e2d13366af5760162059af6,121.0,2
0x2b1cd801fb6004aaf351d9a8c438162d67673dba,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,120.91576722,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x599c56e4aadac985a6fc050662dccfa41762b3d7,120.6,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x9b04e3e71526b7f4bf3b2579e66d8914db9f81a9,120.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x85c6a023349677df5f5daa7c47eda4e0d71a4137,120.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x504841653d64ca1f5cbd310215dbb339fc533ce5,120.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x08f7ae2592a3aa2de2924e90bc8cec892c60ce1f,120.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xfff9c07152961aab7cf2b80198850fe4a40df287,120.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x8d4029634def9791dbb569e1210fa81d751a9200,120.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x14ac83204985c753fa750666d6e5b10fa7c8065d,120.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xb49086e7524ab689828d5f791f80cd6956305fa0,120.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xf8f92c6222afba50b1e0ef232d51f91a3d41c92d,120.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x13992977699fbd33f00d05b576cc627706558878,120.0,1
0x7f0d9c0fc4a12d2b53cbd94e75cce28d001eb14a,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,120.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xe8a065a8176d0850599b5487cf79872fae793098,120.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x92ff9c12b41a1328d7fcf6307897135d5a880029,120.0,1
0x873649b7a84632b67ed239b478616510e371b880,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,120.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xa7f505621c155ac9faa246d93ecd63fc6e170fe9,120.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xc1b2cc2a4246841d012ff63d0de7c3a35b60214f,120.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xd08c325ca5a9e85e26882f0d6e8e55c35b824dbe,120.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xb7ae40cf482b5db00240903d8e540759e9c95583,120.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x3eaff7fd153c1f741dfccb7e7eb08744cfc78aed,120.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x8b2d993c4eda5e912c9d1cd0bd426ed687ba2872,119.5,1
0xc6b1740580571b9b488865bf57dddf8f57f9eb28,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,119.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x52fec7d72949cc41deb5b58060dc90ba52db7d5c,118.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xc5c16c65ae208a2105ab465faa82538ea38bf379,118.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xc36d8dcf0e7ad78c410ee9fcd2bdf13d2bf66d0d,118.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xc3eda488ca5f540dc88b606afc16e9d247500c3f,117.64,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x262a3a3763cf87f7b44f4adb15cda903c880e19b,117.6,4
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x6b690233c89471370a503d40b06c666771b01f65,117.6,1
0xdb12f4dec0ef58c5669214fa54a33ddca98b30aa,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,117.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x5a608f80cce4fa503f2fa1548501b154b688d7fe,116.5,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x2af1dc9beca878cceede8a2c5d0e35c0b3568d1e,115.6,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xcc59c39c2fdbf8c8133f547380d1d9ca85283591,115.1,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xab0794d010626f9c6d763fecbbffbbc60bb76e70,115.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x8e88bddc8e407248e20feb6ccf16b1d03abe6a49,115.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x88df1ea7a35bcb84ca2d8d9745b3254147f791bd,115.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xf1ef42cdbbbfebd5f3ab1cef9c84c033720e914c,115.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x9edc3771c2dd0ea9c724ce7a1f8197f2da1c8637,114.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x49772cb68a4a5174628c92ac475a4912ee068c98,114.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xf136f04abc5406a3d80142e8cdd07e11235a2d62,114.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xa00e3fe993cd06f0af2488cd78d9f7d35dc5f80d,114.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xf444754634bb365d27b23f500467214f048fc469,114.0,1
